央视频道,#genre#
杨谨-我需要你HD,http://he.yinyuetai.com/uploads/videos/common/0593014242EE42D3AB36A7161B448732.flv
杨谨-星语心愿HD,http://he.yinyuetai.com/uploads/videos/common/5443013E899BF70FE10BD703C6CA5C56.flv
谢容儿-其实我很在乎你,http://he.yinyuetai.com/uploads/videos/common/B5A901422116A0DBC244E3BCACA5FC42.flv
杨钰莹毛宁-在生命中的每一天FHD,http://sh.yinyuetai.com/uploads/videos/common/CCA101575686A30C47D5A303F01BBA92.mp4
杨钰莹-知道不知道HD,http://he.yinyuetai.com/uploads/videos/common/80A80153B7E9D1ED2B73F6AA91441FF2.flv
杨钰莹-茶山情歌FHD,http://sh.yinyuetai.com/uploads/videos/common/3A5601582937C22BA600EA3DEF98628D.mp4
卓依婷-妈妈的吻,http://he.yinyuetai.com/uploads/videos/common/29B50147768F6DC1192755682702B66C.flv
卓依婷-潇洒走一回,http://he.yinyuetai.com/uploads/videos/common/A4C501479088781CE0D6893FD4A09705.flv
卓依婷-小城故事,http://he.yinyuetai.com/uploads/videos/common/A92E014776F111406D673AD8D4D1FC29.flv
卓依婷-999朵玫瑰,http://he.yinyuetai.com/uploads/videos/common/1813471_he_E98F0145C1580A1CD35FE0CA3D66F49B.flv
卓依婷-爱拼才会会赢,http://hc.yinyuetai.com/uploads/videos/common/BB88012CDED6D36F1B2F6018544CB88A.flv
卓依婷-山不转水转,http://he.yinyuetai.com/uploads/videos/common/1811319_he_18290145B677ECA6003C8772DB7D3790.flv
陈瑞-红尘叹,http://he.yinyuetai.com/uploads/videos/common/043C01663F0B2FCD29FC148D62DF5179.mp4
黄龄-钗头凤,http://he.yinyuetai.com/uploads/videos/common/B1DF0166BDFB0E79EC98A05C3170BA35.mp4
郭静 韦安-风景旧曾谙,http://he.yinyuetai.com/uploads/videos/common/72080159003C3B3A51E3E9370A68A260.mp4
OYT女团-祈祷,http://he.yinyuetai.com/uploads/videos/common/15F4016AE8E7471D4C4135C0B91B0A36.mp4
火箭少女-Light,http://he.yinyuetai.com/uploads/videos/common/B9D5016618AFECD3CC41C37B7F4E1A9B.mp4
1931女团-加糖情歌HD,http://he.yinyuetai.com/uploads/videos/common/40BB0151B9193D2174639C70164398C4.flv
snh48-天空信,http://he.yinyuetai.com/uploads/videos/common/37520166C96A9E16154DB07B9341A4A1.mp4
snh48-那年夏天的梦,http://he.yinyuetai.com/uploads/videos/common/CAA4016AE92851519DB061EB80314A40.mp4
韩国女团MV1,http://k.syasn.com/f/f211?k1=149.28.90.29&k2=csf2avzddt&k3=776f7222df19a60930dd1d9bb280961d&k4=557bb5614e7e0c065b34b52763f9715e&k5=f211&k6=f8df7f783c1150428867b35a6b9543e6_458b7f60b7435b614d1ac6719b24714c&k7=123&g=0
韩国女团MV2,http://k.syasn.com/k/k737?k1=149.28.90.29&k2=csf2avzddt&k3=45dfcc6086a3076f4a3dda5edf82f7b4&k4=5ec33e0cfaf870c55d550521231f8beb&k5=k737&k6=1f52376f76e66ce2e6ed02efc82edb56_241be3a249ab4142ddd22db6fac3baeb&k7=123&g=0
韩国女团MV3,http://k.syasn.com/k/k723?k1=149.28.90.29&k2=csf2avzddt&k3=66f0ff28a0a33c31600fc5408c764c63&k4=569ea222f112dd1d7f78e4903950763e&k5=k723&k6=b16f26b2e248885605c97484c3c90505_2fa7c172b8467d6cb7fa1adba9ae819a&k7=123&g=0
韩国女团MV4,http://k.syasn.com/k/k718?k1=149.28.90.29&k2=csf2avzddt&k3=cab0021d030bab4f797654d2cb56e68b&k4=9a37ea68f909d893d77a21352f1e0506&k5=k718&k6=4356cf3584fa6d60961f560b92807680_43dcce20a11ec419c1ff7676bbccde34&k7=123&g=0
韩国女团MV5,http://k.syasn.com/k/k717?k1=149.28.90.29&k2=csf2avzddt&k3=7e5a84b77fafd75f843616dca3d1ce0a&k4=6118c9970fcf4c71d8c974011c1da346&k5=k717&k6=d98de1382c740e6561943d4a5feb1cd9_aaaddb7f6b4c45eb05042439585b83d6&k7=123&g=0
韩国女团MV6,http://k.syasn.com/k/k705?k1=149.28.90.29&k2=csf2avzddt&k3=5f2fadcd391ca00c038f2595e53ef4f3&k4=a38a390e31e043c994fe29a68177d083&k5=k705&k6=67d308ca49108ad69a09b71dcef9b687_e06e64cdf763060730b65c9074579b41&k7=123&g=0
韩国女团MV7,http://k.syasn.com/k/k677?k1=149.28.90.29&k2=csf2avzddt&k3=881ac880594c78789f2b9463a3904cd2&k4=c83a9029f0b0609e767a1547ef208d4d&k5=k677&k6=bcbad0e9a9b284029a4fd3b32ee09555_2f991768682ea7ebbbdbb57c1e02f9dd&k7=123&g=0
韩国女团MV8,http://k.syasn.com/k/k111?k1=149.28.90.29&k2=csf2avzddt&k3=c5d919cfec957a74f897eb4b0574c3e6&k4=528c93821b1590fc4de3217c2c77caa7&k5=k111&k6=77f5f2316e02d8cb97a93167eb553f0a_d9a5d2bc960440633a66942cfc4581bb&k7=123&g=0
韩国女团MV9,http://k.syasn.com/k/k638?k1=149.28.90.29&k2=csf2avzddt&k3=48f64f589033a65b8d5b118aca4d4931&k4=bf989a1adf79c2b69e03da7977fbc520&k5=k638&k6=d3b3901db4ca7339e9380f38fe47934a_b1dd00c106af89917fc47a7e12279b0c&k7=123&g=0
韩国女团MV10,http://k.syasn.com/k/k472?k1=149.28.90.29&k2=csf2avzddt&k3=af78a6a3ce52685c45730a9a0a0f3f76&k4=464aedf8bdfc612726367631ab65c8f7&k5=k472&k6=b704f7bd5d1147b80eb2357dda69683a_d168d02af929ee2eeea002952267ef73&k7=123&g=0
韩国女团MV11,http://k.syasn.com/k/k34?k1=149.28.90.29&k2=csf2avzddt&k3=21a4a9dee79afefa05f9bf7573374a8e&k4=0f53b18ed80cf9997aed08f8f3f3f47c&k5=k34&k6=12f8fa1bfab5b5142398832bdbb1aa2a_0725451d5ee0d2238840d10c000edd13&k7=123&g=0
韩国女团MV12,http://k.syasn.com/k/k51?k1=149.28.90.29&k2=csf2avzddt&k3=a557c5d0d44af3a92975a855681df90e&k4=a41c3edb27bfebc7c81a14ff6a31ba84&k5=k51&k6=0fff898e5d2782e071ecfe45c941f258_a70eaad553b9b32f878c195c6295146d&k7=123&g=0
韩国女团MV13,http://k.syasn.com/k/k63?k1=149.28.90.29&k2=csf2avzddt&k3=c202c54f332adcb8c9927a96b832bd8d&k4=8456b83dbd822fab6cf99bdc15300886&k5=k63&k6=8e61c5fbf36d8324ed989131a8919ff4_fe347f82556012084d87ad3aac460650&k7=123&g=0
韩国女团MV14,http://k.syasn.com/k/k79?k1=149.28.90.29&k2=csf2avzddt&k3=7c335067da4565ab53151bfb7235182f&k4=f2320831c274e32733e06f22c834e43d&k5=k79&k6=2836aea356186a4288fb5d043467ab9b_371747a8025945d9164b717a217fd90e&k7=123&g=0
爱爱爱,http://he.yinyuetai.com/uploads/videos/common/D414016B0CBAEC0E8DA447840AD664CF.mp4
MM-mm,http://he.yinyuetai.com/uploads/videos/common/D28E016AE8ADB9A4921F6871078EDCA2.mp4
NC-A,http://he.yinyuetai.com/uploads/videos/common/448F016B0CBBDF4D7D6015BA9B03EB90.mp4
ai粉见面会,http://he.yinyuetai.com/uploads/videos/common/6C3A016AFE28F93308CC58799DA9C55A.mp4
韩雪-想起,http://cntv.hls.cdn.myqcloud.com/asp/hls/2000/0303000a/3/default/c0b3aca2daef4f37ba8b0391b44ba58d/2000.m3u8
A-Lin-别在伤口撒盐,http://hc.yinyuetai.com/uploads/videos/common/9BA7013A26DABBBAB0885550C18198AC.flv
林慧萍-情难枕,http://he.yinyuetai.com/uploads/videos/common/ACD5014908FD8D8F4368967BEBD13BF3.flv
黄韵玲-有一点动心,http://he.yinyuetai.com/uploads/videos/common/BC160141EF56B8CB2DF8B72B582F0868.flv
刘若英-当爱在靠近,http://hd.yinyuetai.com/uploads/videos/common/BCF10146FB8CB5FBE4FC740A8AEAA7C9.flv
郑源-爱情码头,http://hd.yinyuetai.com/uploads/videos/common/DCB8014D2D1E2123095CB6A9D07487C8.flv

健身体育,#genre#
广场舞,http://gslb.dianshihome.com/gslb/live?stream_id=iqiyilb_guangchangwudaquan
CIBN风尚运动,http://v.iam7.cn/iptv/cibn.php?code=DuShi
CCTV-5体育,http://39.135.34.150:8080/000000001000/1000000001000004794/1.m3u8?
CCTV-5体育,http://58.216.102.246/liveplay-kk.rtxapp.com/live/program/live/cctv5hd/2300000/mnf.m3u8
CCTV-5体育,http://106.12.152.67/yxds.php?id=CCTV5HD
CCTV-5+体育赛事,http://39.135.34.150:8080/000000001000/1000000001000020505/1.m3u8?
CCTV-5+体育赛事,http://58.216.102.246/liveplay-kk.rtxapp.com/live/program/live/cctv5phd/2300000/mnf.m3u8

竞技体育,#genre#
昆仑决,http://aldirect.hls.huya.com/huyalive/1099531627778-1099531627778-85899354509934592-2199063379012-10057-A-0-1.flv
GLORY荣耀格斗,http://aldirect.hls.huya.com/huyalive/1099531627790-1099531627790-85899406049542144-2199063379036-10057-A-0-1.flv
MASFIGHT世界大奖赛,http://aldirect.hls.huya.com/huyalive/1099531739833-1099531739833-86380627070287872-2199063603122-10057-A-0-1.flv
香港足球超级联赛,http://aldirect.hls.huya.com/huyalive/1099531728921-1099531728921-86333760387153920-2199063581298-10057-A-0-1.flv
恒大杯国际冠军赛U15,http://aldirect.hls.huya.com/huyalive/1099531627821-1099531627821-85899539193528320-2199063379098-10057-A-0-1.flv
KOK世界篮球争霸赛,http://aldirect.hls.huya.com/huyalive/1099531728524-1099531728524-86332055285137408-2199063580504-10057-A-0-1.flv
BIG3传奇三对三,http://aldirect.hls.huya.com/huyalive/1099531728521-1099531728521-86332042400235520-2199063580498-10057-A-0-1.flv
BIG3三头怪vsAlines,http://aldirect.hls.huya.com/huyalive/1099531728963-1099531728963-86333940775780352-2199063581382-10057-A-0-1.flv
MMC战神录,http://txdirect.flv.huya.com/huyalive/21310634-2726804434-11711535866617790464-3227426132-10057-A-0-1.flv
武林风,http://txdirect.flv.huya.com/huyalive/21310634-2726804434-11711535866617790464-3227426132-10057-A-0-1.flv
北京格斗搏击对抗赛,http://aldirect.flv.huya.com/huyalive/1099531739823-1099531739823-86380584120614912-2199063603102-10057-A-0-1.flv
昆仑决,http://aldirect.flv.huya.com/huyalive/1099531627778-1099531627778-85899354509934592-2199063379012-10057-A-0-1.flv
GLORY荣耀格斗,http://aldirect.flv.huya.com/huyalive/1099531627790-1099531627790-85899406049542144-2199063379036-10057-A-0-1.flv
WBCWBO重庆,http://aldirect.flv.huya.com/huyalive/1099531739822-1099531739822-86380579825647616-2199063603100-10057-A-0-1.flv
重甲道全记录,http://aldirect.flv.huya.com/huyalive/1099531627828-1099531627828-85899569258299392-2199063379112-10057-A-0-1.flv
崇武英雄世界自由搏击,http://aldirect.flv.huya.com/huyalive/1099531739775-1099531739775-86380377962184704-2199063603006-10057-A-0-1.flv
MMC战神录-I1世界泰拳大会战香港站,http://aldirect.flv.huya.com/huyalive/1099531627805-1099531627805-85899470474051584-2199063379066-10057-A-0-1.flv
MASFIGHT世界大奖赛,http://aldirect.flv.huya.com/huyalive/1099531739833-1099531739833-86380627070287872-2199063603122-10057-A-0-1.flv
峨眉传奇39,http://aldirect.flv.huya.com/huyalive/1099531728561-1099531728561-86332214198927360-2199063580578-10057-A-0-1.flv4
功夫佛山-中日大战,http://aldirect.flv.huya.com/huyalive/1099531627836-1099531627836-85899603618037760-2199063379128-10057-A-0-1.flv
河北青少年拳击锦标赛,http://aldirect.flv.huya.com/huyalive/1099531728605-1099531728605-86332403177488384-2199063580666-10057-A-0-1.flv
2019女排精英赛,http://aldirect.flv.huya.com/huyalive/1099531728739-1099531728739-86332978703106048-2199063580934-10057-A-0-1.flv
全国业余排球精英赛,http://aldirect.flv.huya.com/huyalive/1099531728797-1099531728797-86333227811209216-2199063581050-10057-A-0-1.flv

地方频道,#genre#
北京影视,http://ivi.bupt.edu.cn/hls/btv4.m3u8
北京影视,http://ivi.bupt.edu.cn/hls/btv4.m3u8
北京新闻,http://ivi.bupt.edu.cn/hls/btv9.m3u8
北京新闻,http://ivi.bupt.edu.cn/hls/btv9.m3u8
北京科教,http://ivi.bupt.edu.cn/hls/btv3.m3u8
北京财经,http://ivi.bupt.edu.cn/hls/btv5.m3u8
北京生活,http://ivi.bupt.edu.cn/hls/btv7.m3u8
北京青年,http://ivi.bupt.edu.cn/hls/btv8.m3u8
重庆新闻,http://219.153.252.50/PLTV/88888888/224/3221225531/chunklist.m3u8
重庆新闻,http://onsitecdn.cbgcloud.com/4zjt2a/zb7nip.m3u8
重庆都市,http://219.153.252.50/PLTV/88888888/224/3221225631/chunklist.m3u8
河北少儿,http://weblive.hebtv.com/live/hbse_bq/index.m3u8
河北少儿,http://weblive.hebtv.com/live/hbse_bq/index.m3u8
河北经济,http://weblive.hebtv.com/live/hbjj_bq/index.m3u8
河北都市,http://weblive.hebtv.com/live/hbds_bq/index.m3u8
河北影视,http://weblive.hebtv.com/live/hbys_bq/index.m3u8
河北公共,http://weblive.hebtv.com/live/hbgg_bq/index.m3u8
河北农民,http://weblive.hebtv.com/live/nmpd_bq/index.m3u8
福州综合,http://live1.fzntv.cn/live/zohi_fztv1/playlist.m3u8
福州影视,http://live1.fzntv.cn/live/zohi_fztv2/playlist.m3u8
福州生活,http://live1.fzntv.cn/live/zohi_fztv3/playlist.m3u8
福州少儿,http://live1.fzntv.cn/live/zohi_fztv4/playlist.m3u8

收音广播,#genre#
心约之声公益广播,http://4521.hlsplay.aodianyun.com/xyzs/stream.m3u8
500首华语经典,http://ls.qingting.fm/live/3412131.m3u8?bitrate=64
明星FM,http://ls.qingting.fm/live/91019.m3u8
金十电台,http://fmcdn.jin10.com/AAC/voice.m3u8
CRI 环球资讯广播 FM90.5,http://sk.cri.cn/905.m3u8
CRI 环球资讯广播 FM90.5,http://live.xmcdn.com/live/1040/64.m3u8
CRI 环球资讯广播 FM90.5,http://ls.qingting.fm/live/24035.m3u8
CRI 中文环球广播,http://sk.cri.cn/hyhq.m3u8
CRI 中文环球广播,http://live.xmcdn.com/live/1043/64.m3u8
CRI 中文环球广播,http://ls.qingting.fm/live/4995.m3u8
CRI 海峡飞虹,http://sk.cri.cn/hxfh.m3u8
CRI 海峡飞虹,http://ls.qingting.fm/live/1734855.m3u8
CRI 南海之声,http://sk.cri.cn/nhzs.m3u8
CRI 南海之声,http://live.xmcdn.com/live/1054/64.m3u8
CRI 南海之声,http://ls.qingting.fm/live/62624.m3u8
CRI 客家之声,http://sk.cri.cn/hakka.m3u8
CRI 客家之声,http://live.xmcdn.com/live/1055/64.m3u8
CRI 客家之声,http://ls.qingting.fm/live/1001.m3u8
CRI 闽南之音,http://sk.cri.cn/minnan.m3u8
CRI 闽南之音,http://live.xmcdn.com/live/1052/64.m3u8
CRI 闽南之音,http://ls.qingting.fm/live/1002.m3u8
CRI Hit FM FM88.7,http://sk.cri.cn/887.m3u8
CRI Hit FM FM88.7,http://live.xmcdn.com/live/75/64.m3u8
CRI Hit FM FM88.7,http://ls.qingting.fm/live/1007.m3u8
CRI 轻松调频 FM91.5,http://sk.cri.cn/915.m3u8
CRI 轻松调频 FM91.5,http://live.xmcdn.com/live/1042/64.m3u8
CRI 轻松调频 FM91.5,http://ls.qingting.fm/live/1006.m3u8
CRI Easy FM – FM91.5,http://sk.cri.cn/915.m3u8
CRI NEWS Plus AM846,http://sk.cri.cn/am846.m3u8
CRI NEWS Plus AM846,http://ls.qingting.fm/live/4584.m3u8
CRI NEWS Plus AM1008,http://sk.cri.cn/am1008.m3u8
CRI NEWS Plus AM1008,http://ls.qingting.fm/live/4584.m3u8
CRI Sydney,http://ls.qingting.fm/live/4584.m3u8
CRI MUSIC MIX,mms://210.51.185.30:1755/chi/inet/ad090302001.wma
CRI Music Mix (5),http://live.xmcdn.com/live/1053/64.m3u8
CNR 经济之声,http://ngcdn002.cnr.cn/live/jjzs48/index.m3u8
CNR 经济之声,http://live.xmcdn.com/live/1066/64.m3u8
CNR 经济之声,http://ls.qingting.fm/live/387.m3u8
CNR 经济之声,http://ngcdn002.cnr.cn/live/jjzs/index.m3u8
CNR 中国之声,http://ngcdn001.cnr.cn/live/zgzs48/index.m3u8
CNR 中国之声,http://live.xmcdn.com/live/1065/64.m3u8
CNR 中国之声,http://ls.qingting.fm/live/386.m3u8
CNR 中国之声,http://ngcdn001.cnr.cn/live/zgzs/index.m3u8
CNR 音乐之声,http://ngcdn003.cnr.cn/live/yyzs48/index.m3u8
CNR 音乐之声,http://live.xmcdn.com/live/12/64.m3u8
CNR 音乐之声,http://ls.qingting.fm/live/388.m3u8
CNR 音乐之声,http://ngcdn003.cnr.cn/live/yyzs/index.m3u8
CNR 经典音乐广播 101.8,http://ngcdn004.cnr.cn/live/dszs48/index.m3u8
CNR 经典音乐广播 101.8,http://live.xmcdn.com/live/13/64.m3u8
CNR 经典音乐广播 101.8,http://ls.qingting.fm/live/389.m3u8
CNR 经典音乐广播 101.8,http://ngcdn004.cnr.cn/live/dszs/index.m3u8
CNR 中华之声,http://ngcdn005.cnr.cn/live/zhzs48/index.m3u8
CNR 中华之声,http://live.xmcdn.com/live/14/64.m3u8
CNR 中华之声,http://ls.qingting.fm/live/390.m3u8
CNR 中华之声,http://ngcdn005.cnr.cn/live/zhzs/index.m3u8
CNR 神州之声,http://ngcdn006.cnr.cn/live/szzs48/index.m3u8
CNR 神州之声,http://live.xmcdn.com/live/15/64.m3u8
CNR 神州之声,http://ls.qingting.fm/live/391.m3u8
CNR 神州之声,http://ngcdn006.cnr.cn/live/szzs/index.m3u8
CNR 华夏之声,http://ngcdn007.cnr.cn/live/hxzs48/index.m3u8
CNR 华夏之声,http://live.xmcdn.com/live/16/64.m3u8
CNR 华夏之声,http://ls.qingting.fm/live/392.m3u8
CNR 华夏之声,http://ngcdn007.cnr.cn/live/hxzs/index.m3u8
CNR 香港之声,http://ngcdn008.cnr.cn/live/xgzs48/index.m3u8
CNR 香港之声,http://live.xmcdn.com/live/44/64.m3u8
CNR 香港之声,http://ls.qingting.fm/live/4986.m3u8
CNR 香港之声,http://ngcdn008.cnr.cn/live/xgzs/index.m3u8
CNR 民族之声,http://ngcdn009.cnr.cn/live/mzzs48/index.m3u8
CNR 民族之声,http://live.xmcdn.com/live/17/64.m3u8
CNR 民族之声,http://ls.qingting.fm/live/394.m3u8
CNR 民族之声,http://ngcdn009.cnr.cn/live/mzzs/index.m3u8
CNR 文艺之声,http://ngcdn010.cnr.cn/live/wyzs48/index.m3u8
CNR 文艺之声,http://live.xmcdn.com/live/38/64.m3u8
CNR 文艺之声,http://ls.qingting.fm/live/395.m3u8
CNR 文艺之声,http://ngcdn010.cnr.cn/live/wyzs/index.m3u8
CNR 老年之声,http://ngcdn011.cnr.cn/live/lnzs48/index.m3u8
CNR 老年之声,http://live.xmcdn.com/live/39/64.m3u8
CNR 老年之声,http://ls.qingting.fm/live/396.m3u8
CNR 老年之声,http://ngcdn011.cnr.cn/live/lnzs/index.m3u8
CNR 中国乡村之声,http://ngcdn017.cnr.cn/live/xczs48/index.m3u8
CNR 中国乡村之声,http://live.xmcdn.com/live/46/64.m3u8
CNR 中国乡村之声,http://ls.qingting.fm/live/5039.m3u8
CNR 中国乡村之声,http://ngcdn017.cnr.cn/live/xczs/index.m3u8
CNR 哈语广播,http://ngcdn025.cnr.cn/live/hygb48/index.m3u8
CNR 哈语广播,http://live.xmcdn.com/live/1396/64.m3u8
CNR 哈语广播,http://ngcdn025.cnr.cn/live/hygb/index.m3u8
CNR 藏语广播,http://ngcdn012.cnr.cn/live/zygb48/index.m3u8
CNR 藏语广播,http://ls.qingting.fm/live/4988.m3u8
CNR 藏语广播,http://ngcdn012.cnr.cn/live/zygb/index.m3u8
CNR 维语广播,http://ngcdn013.cnr.cn/live/wygb48/index.m3u8
CNR 维语广播,http://live.xmcdn.com/live/40/64.m3u8
CNR 维语广播,http://ls.qingting.fm/live/4988.m3u8
CNR 维语广播,http://ngcdn013.cnr.cn/live/wygb/index.m3u8
CNR 娱乐广播,http://ngcdn014.cnr.cn/live/ylgb48/index.m3u8
CNR 娱乐广播,http://live.xmcdn.com/live/42/64.m3u8
CNR 娱乐广播,http://ls.qingting.fm/live/398.m3u8
CNR 娱乐广播,http://ngcdn014.cnr.cn/live/ylgb/index.m3u8
CNR 中国交通广播,http://ngcdn016.cnr.cn/live/gsgljtgb48/index.m3u8
CNR 中国交通广播,http://live.xmcdn.com/live/45/64.m3u8
CNR 中国交通广播,http://ls.qingting.fm/live/4985.m3u8
CNR 中国交通广播,http://ngcdn016.cnr.cn/live/gsgljtgb/index.m3u8
CNR 中国民乐,http://ngcdn021.cnr.cn/live/zgmy48/index.m3u8
CNR 中国民乐,http://live.xmcdn.com/live/1060/64.m3u8
CNR 中国民乐,http://ls.qingting.fm/live/4991.m3u8
CNR 中国民乐,http://ngcdn021.cnr.cn/live/zgmy/index.m3u8
CNR 古典音乐,http://ngcdn022.cnr.cn/live/gdyy48/index.m3u8
CNR 古典音乐,http://live.xmcdn.com/live/1061/64.m3u8
CNR 古典音乐,http://ls.qingting.fm/live/4993.m3u8
CNR 古典音乐,http://ngcdn022.cnr.cn/live/gdyy/index.m3u8
CNR 相声小品,http://ngcdn023.cnr.cn/live/xsxp48/index.m3u8
CNR 相声小品,http://live.xmcdn.com/live/1058/64.m3u8
CNR 相声小品,http://ls.qingting.fm/live/4990.m3u8
CNR 相声小品,http://ngcdn023.cnr.cn/live/xsxp/index.m3u8
CNR 长篇联播,http://ngcdn024.cnr.cn/live/cplb48/index.m3u8
CNR 长篇联播,http://live.xmcdn.com/live/1551/64.m3u8
CNR 长篇联播,http://ls.qingting.fm/live/4992.m3u8
CNR 长篇联播,http://ngcdn024.cnr.cn/live/cplb/index.m3u8
CNR 长篇联播 (5),http://live.xmcdn.com/live/1059/64.m3u8
CCTV-1 综合,http://cctv.v.kcdnvip.com/live/cctv1_1/index.m3u8?adapt=0&BR=audio
CCTV-1 综合,http://cctv.v.live.qingcdn.com/live/cctv1_1/index.m3u8?adapt=0&BR=audio
CCTV-2 财经,http://cctv.v.kcdnvip.com/live/cctv2_1/index.m3u8?adapt=0&BR=audio
CCTV-2 财经,http://cctv.v.myalicdn.com/live/cctv2_1audio.m3u8?adapt=0&BR=audio
CCTV-3 综艺,http://cctv.v.kcdnvip.com/live/cctv3_1/index.m3u8?adapt=0&BR=audio
CCTV-3 综艺,http://cctv.v.myalicdn.com/live/cctv3_1audio.m3u8?adapt=0&BR=audio
CCTV-4 中文国际 亚洲,http://cctv.v.kcdnvip.com/live/cctv4_1/index.m3u8?adapt=0&BR=audio
CCTV-4 中文国际 亚洲,http://cctv.v.myalicdn.com/live/cctv4_1audio.m3u8?adapt=0&BR=audio
CCTV-4 中文国际 欧洲,http://cctv.v.kcdnvip.com/live/cctveurope_1/index.m3u8?adapt=0&BR=audio
CCTV-4 中文国际 美洲,http://cctv.v.kcdnvip.com/live/cctvamerica_1/index.m3u8?adapt=0&BR=audio
CCTV-4 中文国际 美洲,http://cctv.v.myalicdn.com/live/cctvamerica_1audio.m3u8?adapt=0&BR=audio
CCTV-5 体育,http://cctv5.v.myalicdn.com/live/cctv5_1audio.m3u8
CCTV-5 体育,http://cctv.v.kcdnvip.com/live/cctv5_1/index.m3u8?adapt=0&BR=audio
CCTV-5+ 体育赛事,http://cctv.v.kcdnvip.com/live/cctv5plus_1/index.m3u8?adapt=0&BR=audio
CCTV-5+ 体育赛事,http://cctv5.v.kcdnvip.com/live/cctv5plus_1/index.m3u8?adapt=0&BR=audio
CCTV-6 电影,http://cctv.v.kcdnvip.com/live/cctv6_1/index.m3u8?adapt=0&BR=audio
CCTV-6 电影,http://cctv.v.myalicdn.com/live/cctv6_1audio.m3u8?adapt=0&BR=audio
CCTV-7 军事农业,http://cctv.v.kcdnvip.com/live/cctv7_1/index.m3u8?adapt=0&BR=audio
CCTV-7 军事农业,http://cctv.v.myalicdn.com/live/cctv7_1audio.m3u8?adapt=0&BR=audio
CCTV-8 电视剧,http://cctv.v.kcdnvip.com/live/cctv8_1/index.m3u8?adapt=0&BR=audio
CCTV-8 电视剧,http://cctv.v.myalicdn.com/live/cctv8_1audio.m3u8?adapt=0&BR=audio
CCTV-9 纪录,http://cctv.v.kcdnvip.com/live/cctvjilu_1/index.m3u8?adapt=0&BR=audio
CCTV-9 纪录,http://cctv.v.myalicdn.com/live/cctvjilu_1audio.m3u8?adapt=0&BR=audio
CCTV-10 科教,http://cctv.v.kcdnvip.com/live/cctv10_1/index.m3u8?adapt=0&BR=audio
CCTV-10 科教,http://cctv.v.live.qingcdn.com/live/cctv10_1/index.m3u8?adapt=0&BR=audio
CCTV-11 戏曲,http://cctv.v.kcdnvip.com/live/cctv11_1/index.m3u8?adapt=0&BR=audio
CCTV-11 戏曲,http://cctv.v.myalicdn.com/live/cctv11_1audio.m3u8?adapt=0&BR=audio
CCTV-12 社会与法,http://cctv.v.myalicdn.com/live/cctv12_1audio.m3u8?adapt=0&BR=audio
CCTV-12 社会与法,http://cctv.v.kcdnvip.com/live/cctv12_1/index.m3u8?adapt=0&BR=audio
CCTV-13 新闻,http://cctv.v.kcdnvip.com/live/cctv13_1/index.m3u8?adapt=0&BR=audio
CCTV-13 新闻,http://cctv.v.myalicdn.com/live/cctv13_1audio.m3u8?adapt=0&BR=audio
CCTV-14 少儿,http://cctv.v.kcdnvip.com/live/cctvchild_1/index.m3u8?adapt=0&BR=audio
CCTV-14 少儿,http://cctv.v.myalicdn.com/live/cctvchild_1audio.m3u8?adapt=0&BR=audio
CCTV-15 音乐,http://cctv.v.kcdnvip.com/live/cctv15_1/index.m3u8?adapt=0&BR=audio
CCTV-15 音乐,http://cctv.v.kcdnvip.com/live/cctv15_1/index.m3u8?adapt=0&BR=audio
安徽新闻综合广播,http://stream2.ahrtv.cn/xnxw/sd/live.m3u8
安徽经济广播,http://stream.ahrtv.cn/jjgb/sd/live.m3u8
安徽音乐广播,http://stream.ahrtv.cn/xnyy/sd/live.m3u8
安徽生活广播,http://stream.ahrtv.cn/shgb/sd/live.m3u8
安徽交通广播,http://stream2.ahrtv.cn/jtgb/sd/live.m3u8
安徽农村广播,http://stream1.ahrtv.cn/xnnc/sd/live.m3u8
安徽小说评书广播,http://stream1.ahrtv.cn/xspsgb/sd/live.m3u8
安徽戏曲广播,http://stream2.ahrtv.cn/xnxq/sd/live.m3u8
安徽旅游广播,http://stream2.ahrtv.cn/lygb/sd/live.m3u8
合肥徽商广播,http://120.193.102.2/hfradio/hfdta234/index.m3u8
合肥新闻广播 FM91.5,http://120.193.102.2/hfradio/hfdta256/index.m3u8
合肥交通广播 FM102.6,http://120.193.102.2/hfradio/hfdta134/index.m3u8
合肥故事广播 FM98.8,http://120.193.102.2/hfradio/hfdta156/index.m3u8
合肥汽车音乐广播 Hot FM87.6,http://120.193.102.2/hfradio/hfdta178/index.m3u8
安庆新闻综合广播 FM90.3,rtmp://live.aqbtv.cn:9600/live/xwgb_111
安庆交通音乐广播 FM93.7,rtmp://live.aqbtv.cn:9600/live/111_106
马鞍山新闻广播 FM105.1,http://ls.qingting.fm/live/79135.m3u8
马鞍山音乐广播 FM94.5,http://ls.qingting.fm/live/79133.m3u8
马鞍山交通广播 FM92.8,http://ls.qingting.fm/live/79109.m3u8
池州新闻综合广播 FM98.1,rtmp://60.174.36.89:1935/live/vod2
池州交通音乐广播 FM96.6,rtmp://60.174.36.89:1935/live/vod1
当涂人民广播电台 FM90.1,http://ls.qingting.fm/live/78237.m3u8
北京新闻广播 FM100.6,http://123.56.16.201:1935/live/fm1006/96K/tzwj_video.m3u8
北京新闻广播 FM100.6,http://live.xmcdn.com/live/91/64.m3u8
